idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
284,6.908,7.676,0.118,-25560.000,25470.118,4.003,3.450,2.905,56.201,0.536,0.416
285,6.908,8.444,0.118,-25650.000,25560.118,4.017,3.396,3.269,56.200,0.592,0.409
286,7.018,7.128,0.119,-25740.000,25650.119,4.031,3.541,3.813,56.199,0.501,0.434
287,7.018,8.882,0.121,-25830.000,25740.121,4.045,3.378,6.356,56.197,0.627,0.414
288,7.018,7.786,0.122,-25920.000,25830.122,4.059,3.505,4.177,56.196,0.552,0.429
289,7.128,7.128,0.123,-26010.000,25920.123,4.073,3.577,3.995,56.194,0.507,0.445
290,7.237,8.005,0.124,-26100.000,26010.124,4.087,3.505,2.905,56.193,0.571,0.443
291,7.237,8.005,0.125,-26190.000,26100.125,4.101,3.523,3.995,56.192,0.573,0.445
292,7.347,8.115,0.126,-26280.000,26190.126,4.115,3.523,3.813,56.190,0.583,0.452
293,7.457,7.128,0.127,-26370.000,26280.127,4.129,3.632,3.995,56.189,0.514,0.473
294,7.347,7.676,0.127,-26460.000,26370.127,4.143,3.596,2.905,56.188,0.555,0.461
295,7.237,7.676,0.128,-26550.000,26460.128,4.158,3.614,3.995,56.186,0.557,0.456
296,7.347,8.882,0.129,-26640.000,26550.129,4.172,3.505,2.724,56.185,0.647,0.449
297,7.237,7.237,0.130,-26730.000,26640.130,4.186,3.686,4.358,56.184,0.529,0.466
298,7.237,7.347,0.131,-26820.000,26730.131,4.200,3.686,4.177,56.182,0.539,0.466
299,7.237,8.444,0.132,-26910.000,26820.132,4.214,3.596,3.087,56.181,0.621,0.454
300,7.237,7.786,0.133,-27000.000,26910.133,4.228,3.668,3.632,56.179,0.574,0.463
301,7.347,7.895,0.134,-27090.000,27000.134,4.242,3.668,3.995,56.178,0.585,0.470
302,7.347,7.676,0.135,-27180.000,27090.135,4.256,3.704,4.177,56.177,0.570,0.475
303,7.347,7.895,0.136,-27270.000,27180.136,4.270,3.704,3.995,56.175,0.588,0.475
304,7.347,7.676,0.137,-27360.000,27270.137,4.284,3.741,3.269,56.174,0.574,0.480
305,7.347,8.005,0.138,-27450.000,27360.138,4.298,3.723,3.813,56.173,0.600,0.477
306,7.347,6.799,0.139,-27540.000,27450.139,4.312,3.850,3.995,56.171,0.512,0.494
307,7.347,6.908,0.140,-27630.000,27540.140,4.326,3.850,4.358,56.170,0.522,0.494
308,7.457,8.553,0.140,-27720.000,27630.140,4.340,3.704,2.724,56.169,0.648,0.482
309,7.566,7.018,0.142,-27810.000,27720.142,4.354,3.868,4.721,56.167,0.533,0.511
310,7.457,6.689,0.143,-27900.000,27810.143,4.368,3.922,4.177,56.166,0.510,0.510
311,7.128,7.566,0.143,-27990.000,27900.143,4.382,3.850,3.269,56.164,0.579,0.479
312,7.018,7.676,0.145,-28080.000,27990.145,4.396,3.850,4.177,56.163,0.589,0.472
313,7.128,7.457,0.146,-28170.000,28080.146,4.410,3.886,4.358,56.162,0.574,0.483
314,7.237,6.470,0.147,-28260.000,28170.147,4.424,3.995,4.358,56.160,0.500,0.505
315,7.237,7.018,0.148,-28350.000,28260.148,4.438,3.959,3.450,56.159,0.544,0.500
316,7.237,6.799,0.149,-28440.000,28350.149,4.452,3.995,4.358,56.158,0.528,0.505
317,7.128,8.444,0.149,-28530.000,28440.149,4.466,3.850,2.905,56.156,0.658,0.479
318,7.237,6.470,0.151,-28620.000,28530.151,4.481,4.050,4.721,56.155,0.506,0.512
319,7.128,6.799,0.152,-28710.000,28620.152,4.495,4.031,4.540,56.153,0.533,0.502
320,6.908,7.676,0.153,-28800.000,28710.153,4.509,3.959,3.450,56.152,0.604,0.477
321,7.018,7.347,0.153,-28890.000,28800.153,4.523,4.013,3.813,56.151,0.580,0.492
322,7.128,7.237,0.155,-28980.000,28890.155,4.537,4.031,4.358,56.149,0.573,0.502
323,7.128,7.237,0.156,-29070.000,28980.156,4.551,4.050,4.540,56.148,0.575,0.504
324,6.908,7.347,0.157,-29160.000,29070.157,4.565,4.050,4.358,56.146,0.585,0.488
325,6.908,7.566,0.158,-29250.000,29160.158,4.579,4.050,3.450,56.145,0.605,0.488
326,7.018,8.005,0.159,-29340.000,29250.159,4.593,4.013,3.995,56.144,0.642,0.492
327,7.018,6.689,0.160,-29430.000,29340.160,4.607,4.158,4.358,56.142,0.538,0.509
328,7.018,6.799,0.161,-29520.000,29430.161,4.621,4.158,4.721,56.141,0.548,0.509
329,7.018,8.663,0.162,-29610.000,29520.162,4.635,3.995,2.905,56.139,0.701,0.489
330,7.018,7.347,0.163,-29700.000,29610.163,4.649,4.140,4.903,56.138,0.596,0.507
331,7.128,6.689,0.164,-29790.000,29700.164,4.663,4.213,4.540,56.137,0.544,0.524
332,7.128,7.566,0.165,-29880.000,29790.165,4.677,4.140,3.632,56.135,0.618,0.515
333,7.018,7.895,0.166,-29970.000,29880.166,4.691,4.122,4.358,56.134,0.646,0.505
334,7.128,7.676,0.167,-30060.000,29970.167,4.705,4.158,4.721,56.132,0.630,0.517
335,7.128,6.689,0.168,-30150.000,30060.168,4.719,4.267,4.540,56.131,0.551,0.531
336,7.018,7.237,0.169,-30240.000,30150.169,4.733,4.231,3.632,56.130,0.598,0.518
337,7.018,6.799,0.172,-30330.000,30240.172,4.747,4.286,9.624,56.128,0.563,0.525
338,7.128,6.799,0.172,-30420.000,30330.172,4.761,4.304,3.087,56.127,0.565,0.535
339,7.128,6.908,0.174,-30510.000,30420.174,4.775,4.304,4.903,56.125,0.576,0.535
340,7.018,8.005,0.175,-30600.000,30510.175,4.789,4.213,3.632,56.124,0.669,0.516
341,7.018,7.786,0.176,-30690.000,30600.176,4.803,4.249,3.995,56.123,0.653,0.520
342,7.018,7.566,0.177,-30780.000,30690.177,4.817,4.286,4.721,56.121,0.636,0.525
343,6.908,7.676,0.178,-30870.000,30780.178,4.831,4.286,4.721,56.120,0.647,0.517
344,6.908,7.676,0.179,-30960.000,30870.179,4.845,4.304,4.721,56.118,0.649,0.519
345,6.908,7.786,0.180,-31050.000,30960.180,4.859,4.304,3.632,56.117,0.660,0.519
346,7.018,8.115,0.181,-31140.000,31050.181,4.873,4.286,4.358,56.116,0.690,0.525
347,7.018,6.579,0.182,-31230.000,31140.182,4.888,4.449,4.721,56.114,0.561,0.545
348,7.018,7.128,0.183,-31320.000,31230.183,4.902,4.413,4.721,56.113,0.610,0.540
349,7.018,8.882,0.184,-31410.000,31320.184,4.916,4.249,3.269,56.111,0.762,0.520
350,7.018,7.457,0.186,-31500.000,31410.186,4.930,4.413,5.266,56.110,0.642,0.540
351,7.018,6.579,0.187,-31590.000,31500.187,4.944,4.503,4.903,56.108,0.568,0.552
352,7.018,7.676,0.188,-31680.000,31590.188,4.958,4.413,3.813,56.107,0.664,0.540
353,7.128,8.444,0.189,-31770.000,31680.189,4.972,4.358,4.177,56.106,0.733,0.542
354,7.128,8.334,0.190,-31860.000,31770.190,4.986,4.376,4.903,56.104,0.725,0.544
355,7.128,7.786,0.191,-31950.000,31860.191,5.000,4.449,4.358,56.103,0.679,0.553
356,7.128,7.128,0.192,-32040.000,31950.192,5.014,4.522,5.085,56.101,0.624,0.562
357,7.237,7.128,0.194,-32130.000,32040.194,5.028,4.540,4.903,56.100,0.625,0.573
358,7.128,8.224,0.195,-32220.000,32130.195,5.042,4.449,3.813,56.098,0.724,0.553
359,7.018,6.250,0.196,-32310.000,32220.196,5.056,4.649,5.266,56.097,0.552,0.569
360,7.018,6.799,0.197,-32400.000,32310.197,5.070,4.612,4.903,56.096,0.602,0.565
361,7.128,8.115,0.198,-32490.000,32400.198,5.084,4.503,3.813,56.094,0.720,0.560
362,7.128,7.457,0.199,-32580.000,32490.199,5.098,4.576,4.540,56.093,0.663,0.569
363,7.128,6.689,0.200,-32670.000,32580.200,5.112,4.667,5.085,56.091,0.597,0.581
364,7.128,6.470,0.202,-32760.000,32670.202,5.126,4.703,5.266,56.090,0.579,0.585
365,7.018,6.031,0.203,-32850.000,32760.203,5.140,4.758,4.903,56.088,0.541,0.583
366,7.018,7.128,0.204,-32940.000,32850.204,5.154,4.667,4.177,56.087,0.641,0.572
367,7.018,7.676,0.205,-33030.000,32940.205,5.168,4.631,4.540,56.086,0.692,0.567
368,6.908,6.250,0.207,-33120.000,33030.207,5.182,4.776,5.266,56.084,0.565,0.576
369,6.799,6.579,0.208,-33210.000,33120.208,5.196,4.758,5.085,56.083,0.597,0.565
370,6.689,8.115,0.209,-33300.000,33210.209,5.210,4.631,3.632,56.081,0.738,0.541
371,6.689,6.031,0.210,-33390.000,33300.210,5.224,4.849,5.993,56.080,0.550,0.566
372,6.689,5.592,0.211,-33480.000,33390.211,5.238,4.903,5.085,56.078,0.511,0.572
373,6.689,6.689,0.213,-33570.000,33480.213,5.252,4.812,4.177,56.077,0.613,0.562
374,6.579,7.128,0.214,-33660.000,33570.214,5.266,4.776,4.903,56.075,0.655,0.548
375,6.689,6.908,0.215,-33750.000,33660.215,5.280,4.812,5.266,56.074,0.637,0.562
376,6.470,6.689,0.216,-33840.000,33750.216,5.294,4.849,4.540,56.073,0.618,0.547
377,6.360,5.702,0.218,-33930.000,33840.218,5.308,4.957,5.629,56.071,0.528,0.550
378,6.360,5.921,0.219,-34020.000,33930.219,5.322,4.957,5.266,56.070,0.550,0.550
379,6.470,7.128,0.220,-34110.000,34020.220,5.336,4.849,3.995,56.068,0.664,0.547
380,6.470,5.373,0.221,-34200.000,34110.221,5.350,5.030,5.448,56.067,0.502,0.568
381,6.470,6.360,0.223,-34290.000,34200.223,5.364,4.957,5.266,56.065,0.595,0.560
382,6.470,7.237,0.224,-34380.000,34290.224,5.378,4.885,4.358,56.064,0.679,0.552
383,6.360,6.799,0.225,-34470.000,34380.225,5.392,4.939,4.721,56.062,0.640,0.548
384,6.360,6.360,0.226,-34560.000,34470.226,5.406,4.994,5.448,56.061,0.600,0.554
385,6.141,6.360,0.228,-34650.000,34560.228,5.420,5.012,5.448,56.059,0.602,0.537
386,6.031,5.702,0.229,-34740.000,34650.229,5.434,5.085,5.266,56.058,0.541,0.535
387,6.470,5.702,0.232,-34830.000,34740.232,5.448,5.103,12.711,56.057,0.542,0.576
388,6.470,6.360,0.233,-34920.000,34830.233,5.462,5.048,1.816,56.055,0.606,0.570
389,6.360,6.689,0.234,-35010.000,34920.234,5.476,5.030,5.266,56.054,0.639,0.558
390,6.360,8.334,0.235,-35100.000,35010.235,5.490,4.885,3.813,56.052,0.799,0.542
391,6.250,7.018,0.236,-35190.000,35100.236,5.504,5.030,5.811,56.051,0.674,0.549
392,6.360,6.360,0.238,-35280.000,35190.238,5.518,5.103,5.448,56.049,0.613,0.566
393,6.360,8.005,0.239,-35370.000,35280.239,5.532,4.957,3.995,56.048,0.773,0.550
394,6.579,8.772,0.240,-35460.000,35370.240,5.546,4.903,4.903,56.046,0.849,0.563
395,6.799,8.663,0.241,-35550.000,35460.241,5.560,4.921,5.448,56.045,0.841,0.584
396,6.689,8.334,0.242,-35640.000,35550.242,5.574,4.976,4.721,56.043,0.811,0.581
397,6.579,7.676,0.244,-35730.000,35640.244,5.588,5.048,5.629,56.042,0.749,0.580
398,6.799,8.005,0.245,-35820.000,35730.245,5.602,5.030,5.266,56.040,0.783,0.597
399,7.128,9.101,0.246,-35910.000,35820.246,5.616,4.939,4.358,56.039,0.892,0.614
400,7.237,7.566,0.248,-36000.000,35910.248,5.631,5.103,5.448,56.037,0.744,0.645
401,7.347,8.115,0.249,-36090.000,36000.249,5.645,5.066,5.448,56.036,0.799,0.650
402,7.347,9.540,0.250,-36180.000,36090.250,5.659,4.939,4.177,56.034,0.942,0.633
403,7.237,8.772,0.251,-36270.000,36180.251,5.673,5.030,4.903,56.033,0.869,0.635
404,7.347,8.115,0.253,-36360.000,36270.253,5.687,5.103,5.629,56.032,0.805,0.654
405,7.347,8.334,0.254,-36450.000,36360.254,5.701,5.103,5.448,56.030,0.829,0.654
406,7.347,7.676,0.255,-36540.000,36450.255,5.715,5.175,5.448,56.029,0.766,0.664
407,7.676,9.101,0.256,-36630.000,36540.256,5.729,5.048,4.358,56.027,0.910,0.676
408,7.786,9.650,0.258,-36720.000,36630.258,5.743,5.012,4.903,56.026,0.967,0.681
409,7.786,8.444,0.259,-36810.000,36720.259,5.757,5.139,5.629,56.024,0.848,0.698
410,7.786,8.663,0.260,-36900.000,36810.260,5.771,5.139,5.448,56.023,0.872,0.698
411,7.676,10.417,0.261,-36990.000,36900.261,5.785,4.976,3.813,56.021,1.052,0.667
412,7.895,8.334,0.263,-37080.000,36990.263,5.799,5.194,6.356,56.020,0.843,0.716
413,8.005,7.786,0.264,-37170.000,37080.264,5.813,5.266,5.629,56.018,0.790,0.736
414,7.895,9.211,0.265,-37260.000,37170.265,5.827,5.139,4.358,56.017,0.937,0.708
415,7.895,8.992,0.267,-37350.000,37260.267,5.841,5.175,5.811,56.015,0.917,0.713
416,7.676,8.772,0.268,-37440.000,37350.268,5.855,5.212,5.811,56.014,0.896,0.698
417,7.786,7.457,0.270,-37530.000,37440.270,5.869,5.357,5.811,56.012,0.764,0.728
418,7.895,8.115,0.271,-37620.000,37530.271,5.883,5.302,4.358,56.011,0.833,0.731
419,8.115,8.115,0.272,-37710.000,37620.272,5.897,5.321,5.811,56.009,0.835,0.754
420,8.224,9.869,0.273,-37800.000,37710.273,5.911,5.157,3.813,56.008,1.018,0.740
421,8.224,7.237,0.275,-37890.000,37800.275,5.925,5.430,6.537,56.006,0.748,0.779
422,8.005,7.786,0.276,-37980.000,37890.276,5.939,5.393,5.993,56.005,0.807,0.754
423,7.895,9.211,0.278,-38070.000,37980.278,5.953,5.266,4.358,56.003,0.957,0.726
424,7.895,8.444,0.279,-38160.000,38070.279,5.967,5.357,5.266,56.002,0.879,0.738
425,8.115,8.334,0.280,-38250.000,38160.280,5.981,5.375,5.993,56.000,0.870,0.761
426,8.115,8.334,0.282,-38340.000,38250.282,5.995,5.393,5.993,55.999,0.872,0.764
427,8.005,8.444,0.283,-38430.000,38340.283,6.009,5.393,5.811,55.997,0.885,0.754
428,7.895,8.224,0.284,-38520.000,38430.284,6.023,5.430,4.721,55.996,0.864,0.748
429,7.895,8.992,0.286,-38610.000,38520.286,6.037,5.375,5.266,55.994,0.947,0.741
430,8.005,6.908,0.287,-38700.000,38610.287,6.051,5.593,5.993,55.993,0.730,0.781
431,8.005,7.347,0.289,-38790.000,38700.289,6.065,5.557,6.174,55.991,0.778,0.776
432,8.005,9.540,0.290,-38880.000,38790.290,6.079,5.357,3.995,55.990,1.012,0.748
433,8.005,7.347,0.292,-38970.000,38880.292,6.093,5.593,6.719,55.988,0.781,0.781
434,8.005,6.470,0.293,-39060.000,38970.293,6.107,5.684,6.174,55.986,0.690,0.794
435,7.786,8.005,0.294,-39150.000,39060.294,6.121,5.557,4.721,55.985,0.855,0.755
436,7.566,8.115,0.296,-39240.000,39150.296,6.135,5.557,5.993,55.983,0.869,0.734
437,7.566,6.908,0.299,-39330.000,39240.299,6.149,5.684,15.072,55.982,0.741,0.751
438,7.566,7.128,0.300,-39420.000,39330.300,6.163,5.684,1.998,55.980,0.767,0.751
439,7.676,6.908,0.302,-39510.000,39420.302,6.177,5.720,6.356,55.979,0.745,0.766
440,7.457,9.211,0.303,-39600.000,39510.303,6.191,5.502,3.995,55.977,0.995,0.716
441,7.347,6.360,0.304,-39690.000,39600.304,6.205,5.793,6.901,55.976,0.689,0.743
442,7.457,6.908,0.306,-39780.000,39690.306,6.219,5.756,6.356,55.974,0.750,0.749
443,7.347,8.553,0.307,-39870.000,39780.307,6.233,5.611,4.721,55.973,0.930,0.720
444,7.347,7.786,0.308,-39960.000,39870.308,6.247,5.702,5.629,55.971,0.849,0.731
445,7.457,7.786,0.310,-40050.000,39960.310,6.261,5.720,6.174,55.970,0.851,0.744
446,7.457,7.676,0.312,-40140.000,40050.312,6.275,5.738,6.356,55.968,0.841,0.747
447,7.347,7.676,0.313,-40230.000,40140.313,6.289,5.756,6.356,55.967,0.842,0.738
448,7.347,7.566,0.314,-40320.000,40230.314,6.303,5.775,4.903,55.965,0.832,0.740
449,7.347,8.444,0.316,-40410.000,40320.316,6.317,5.702,5.629,55.964,0.931,0.731
450,7.237,6.360,0.317,-40500.000,40410.317,6.331,5.920,6.174,55.962,0.703,0.748
451,7.237,6.908,0.319,-40590.000,40500.319,6.344,5.884,6.537,55.960,0.765,0.743
452,7.128,9.321,0.320,-40680.000,40590.320,6.358,5.666,4.177,55.959,1.034,0.705
453,7.237,7.018,0.322,-40770.000,40680.322,6.372,5.902,7.082,55.957,0.781,0.745
454,7.347,6.250,0.323,-40860.000,40770.323,6.386,5.993,6.537,55.956,0.697,0.768
455,7.237,7.457,0.325,-40950.000,40860.325,6.400,5.884,5.085,55.954,0.833,0.743
456,7.237,7.457,0.326,-41040.000,40950.326,6.414,5.902,6.537,55.953,0.835,0.745
457,7.457,7.457,0.328,-41130.000,41040.328,6.428,5.920,6.537,55.951,0.837,0.770
458,7.237,6.031,0.330,-41220.000,41130.330,6.442,6.065,6.356,55.950,0.678,0.766
459,6.908,6.799,0.331,-41310.000,41220.331,6.456,6.011,5.085,55.948,0.766,0.725
460,7.128,6.360,0.333,-41400.000,41310.333,6.470,6.065,6.719,55.947,0.718,0.755
461,7.237,8.772,0.334,-41490.000,41400.334,6.484,5.847,4.358,55.945,0.993,0.739
462,7.128,5.702,0.335,-41580.000,41490.335,6.498,6.156,7.264,55.943,0.647,0.766
463,7.018,6.470,0.337,-41670.000,41580.337,6.512,6.101,6.537,55.942,0.735,0.747
464,6.799,8.005,0.338,-41760.000,41670.338,6.526,5.956,5.085,55.940,0.912,0.707
465,6.799,7.237,0.340,-41850.000,41760.340,6.540,6.047,5.993,55.939,0.826,0.718
466,7.128,7.457,0.341,-41940.000,41850.341,6.554,6.047,6.537,55.937,0.853,0.752
467,7.018,7.566,0.343,-42030.000,41940.343,6.568,6.047,6.537,55.936,0.867,0.741
468,6.908,7.347,0.345,-42120.000,42030.345,6.582,6.083,6.719,55.934,0.844,0.733
469,7.128,7.457,0.346,-42210.000,42120.346,6.596,6.083,5.085,55.932,0.858,0.757
470,7.128,8.553,0.348,-42300.000,42210.348,6.610,5.993,5.811,55.931,0.987,0.745
471,7.128,6.250,0.349,-42390.000,42300.349,6.624,6.229,6.719,55.929,0.723,0.775
472,7.128,7.128,0.351,-42480.000,42390.351,6.638,6.156,6.537,55.928,0.826,0.766
473,7.128,9.321,0.352,-42570.000,42480.352,6.652,5.956,4.540,55.926,1.082,0.741
474,7.128,7.237,0.354,-42660.000,42570.354,6.666,6.174,7.264,55.925,0.842,0.768
475,7.128,6.689,0.355,-42750.000,42660.355,6.680,6.247,6.719,55.923,0.780,0.777
476,7.018,8.115,0.357,-42840.000,42750.357,6.694,6.120,5.266,55.922,0.948,0.750
477,7.237,8.224,0.358,-42930.000,42840.358,6.708,6.120,6.537,55.920,0.963,0.773
478,7.457,8.444,0.360,-43020.000,42930.360,6.722,6.120,6.719,55.918,0.991,0.796
479,7.347,6.908,0.362,-43110.000,43020.362,6.736,6.283,6.719,55.917,0.812,0.806
480,7.347,7.566,0.363,-43200.000,43110.363,6.750,6.229,5.266,55.915,0.891,0.799
481,7.457,7.676,0.365,-43290.000,43200.365,6.764,6.229,6.719,55.914,0.906,0.811
482,7.347,9.869,0.366,-43380.000,43290.366,6.778,6.029,4.540,55.912,1.167,0.773
483,7.347,7.018,0.368,-43470.000,43380.368,6.792,6.319,7.445,55.910,0.832,0.810
484,7.237,7.566,0.369,-43560.000,43470.369,6.806,6.283,6.901,55.909,0.899,0.794
485,7.237,9.430,0.371,-43650.000,43560.371,6.820,6.120,5.085,55.907,1.123,0.773
486,7.347,8.772,0.372,-43740.000,43650.372,6.834,6.192,5.993,55.906,1.046,0.794
487,7.457,8.553,0.376,-43830.000,43740.376,6.848,6.229,15.980,55.904,1.022,0.811
488,7.347,8.553,0.377,-43920.000,43830.377,6.862,6.247,4.540,55.903,1.024,0.801
489,7.347,8.444,0.379,-44010.000,43920.379,6.876,6.265,5.448,55.901,1.013,0.803
490,7.566,9.211,0.380,-44100.000,44010.380,6.890,6.210,6.174,55.899,1.108,0.820
491,7.786,6.908,0.382,-44190.000,44100.382,6.904,6.447,6.901,55.898,0.832,0.876
492,7.786,7.676,0.384,-44280.000,44190.384,6.918,6.392,6.901,55.896,0.927,0.869
493,7.895,9.979,0.385,-44370.000,44280.385,6.932,6.174,4.721,55.895,1.207,0.851
494,7.676,7.347,0.387,-44460.000,44370.387,6.946,6.447,7.808,55.893,0.891,0.864
495,7.566,6.579,0.389,-44550.000,44460.389,6.960,6.537,6.901,55.891,0.799,0.863
496,7.676,8.224,0.390,-44640.000,44550.390,6.974,6.392,5.448,55.890,1.001,0.856
497,7.895,9.101,0.392,-44730.000,44640.392,6.988,6.319,6.174,55.888,1.110,0.871
498,7.676,8.882,0.393,-44820.000,44730.393,7.002,6.356,7.082,55.887,1.085,0.851
499,7.457,8.115,0.395,-44910.000,44820.395,7.016,6.447,6.356,55.885,0.994,0.839
500,7.566,7.237,0.397,-45000.000,44910.397,7.030,6.537,7.082,55.883,0.888,0.863
501,7.566,7.237,0.398,-45090.000,45000.398,7.044,6.555,7.082,55.882,0.890,0.866
502,7.566,8.882,0.400,-45180.000,45090.400,7.057,6.410,5.448,55.880,1.094,0.847
503,7.786,6.470,0.402,-45270.000,45180.402,7.071,6.664,7.264,55.879,0.798,0.906
504,7.895,7.347,0.403,-45360.000,45270.403,7.085,6.592,7.082,55.877,0.909,0.908
505,7.676,8.772,0.405,-45450.000,45360.405,7.099,6.465,5.629,55.875,1.087,0.866
506,7.347,7.786,0.406,-45540.000,45450.406,7.113,6.574,6.537,55.874,0.967,0.843
507,7.018,7.018,0.408,-45630.000,45540.408,7.127,6.664,7.082,55.872,0.873,0.816
508,7.237,6.908,0.410,-45720.000,45630.410,7.141,6.683,7.264,55.870,0.861,0.844
509,7.347,6.031,0.412,-45810.000,45720.412,7.155,6.792,7.445,55.869,0.753,0.871
510,7.457,7.566,0.413,-45900.000,45810.413,7.169,6.646,5.629,55.867,0.947,0.865
511,7.347,8.444,0.415,-45990.000,45900.415,7.183,6.574,6.356,55.866,1.059,0.843
512,7.237,6.579,0.417,-46080.000,45990.417,7.197,6.773,7.445,55.864,0.826,0.856
513,7.018,6.689,0.419,-46170.000,46080.419,7.211,6.773,7.264,55.862,0.842,0.830
514,7.018,8.882,0.420,-46260.000,46170.420,7.225,6.574,5.085,55.861,1.120,0.805
515,7.018,6.470,0.422,-46350.000,46260.422,7.239,6.828,8.172,55.859,0.817,0.836
516,7.128,5.702,0.424,-46440.000,46350.424,7.253,6.919,7.445,55.857,0.722,0.861
517,7.128,7.347,0.425,-46530.000,46440.425,7.267,6.773,5.629,55.856,0.932,0.843
518,7.128,7.128,0.427,-46620.000,46530.427,7.281,6.810,7.627,55.854,0.906,0.847
519,7.018,7.457,0.429,-46710.000,46620.429,7.295,6.792,7.264,55.853,0.949,0.832
520,6.908,5.483,0.431,-46800.000,46710.431,7.309,6.991,7.627,55.851,0.699,0.843
521,6.799,6.250,0.432,-46890.000,46800.432,7.323,6.937,5.811,55.849,0.799,0.823
522,6.908,6.141,0.434,-46980.000,46890.434,7.337,6.955,7.627,55.848,0.786,0.839
523,6.908,8.772,0.435,-47070.000,46980.435,7.351,6.719,4.903,55.846,1.125,0.810
524,6.799,5.483,0.437,-47160.000,47070.437,7.365,7.046,8.353,55.844,0.705,0.836
525,6.689,6.250,0.439,-47250.000,47160.439,7.379,6.991,7.627,55.843,0.805,0.816
526,6.360,8.005,0.441,-47340.000,47250.441,7.393,6.828,5.811,55.841,1.033,0.758
527,6.360,7.128,0.442,-47430.000,47340.442,7.407,6.937,6.719,55.839,0.921,0.770
528,6.579,7.457,0.444,-47520.000,47430.444,7.421,6.919,7.445,55.838,0.966,0.794
529,6.579,7.128,0.446,-47610.000,47520.446,7.435,6.955,7.627,55.836,0.925,0.799
530,6.470,7.347,0.448,-47700.000,47610.448,7.448,6.955,7.627,55.835,0.955,0.785
531,6.579,7.457,0.450,-47790.000,47700.450,7.462,6.955,5.811,55.833,0.971,0.799
532,6.799,8.553,0.451,-47880.000,47790.451,7.476,6.864,6.719,55.831,1.116,0.815
533,6.689,5.921,0.453,-47970.000,47880.453,7.490,7.137,7.627,55.830,0.774,0.833
534,6.799,7.018,0.455,-48060.000,47970.455,7.504,7.046,7.445,55.828,0.919,0.836
535,6.908,9.759,0.456,-48150.000,48060.456,7.518,6.792,5.085,55.826,1.281,0.819
536,6.908,7.018,0.458,-48240.000,48150.458,7.532,7.064,8.535,55.825,0.923,0.852
537,7.018,8.005,0.463,-48330.000,48240.463,7.546,6.991,18.522,55.823,1.054,0.856
538,7.018,8.115,0.464,-48420.000,48330.464,7.560,6.991,2.542,55.821,1.071,0.856
539,7.128,8.224,0.466,-48510.000,48420.466,7.574,6.991,7.627,55.820,1.087,0.870
540,7.237,6.579,0.468,-48600.000,48510.468,7.588,7.173,7.627,55.818,0.871,0.906
541,7.237,7.566,0.469,-48690.000,48600.469,7.602,7.082,5.811,55.816,1.004,0.895
542,7.237,7.786,0.471,-48780.000,48690.471,7.616,7.082,7.627,55.815,1.035,0.895
543,7.237,10.088,0.472,-48870.000,48780.472,7.630,6.864,5.266,55.813,1.343,0.867
544,7.128,6.908,0.474,-48960.000,48870.474,7.644,7.191,8.353,55.811,0.922,0.895
545,7.237,7.566,0.476,-49050.000,48960.476,7.658,7.137,7.990,55.810,1.011,0.901
546,7.237,9.430,0.478,-49140.000,49050.478,7.672,6.973,5.993,55.808,1.263,0.881
547,7.347,8.663,0.479,-49230.000,49140.479,7.686,7.064,6.719,55.806,1.162,0.906
548,7.457,8.553,0.481,-49320.000,49230.481,7.700,7.082,7.808,55.805,1.149,0.922
549,7.457,8.772,0.483,-49410.000,49320.483,7.714,7.082,7.627,55.803,1.181,0.922
550,7.566,8.663,0.485,-49500.000,49410.485,7.728,7.100,7.808,55.801,1.168,0.938
551,7.786,8.444,0.487,-49590.000,49500.487,7.742,7.137,6.174,55.800,1.141,0.970
552,7.895,9.321,0.489,-49680.000,49590.489,7.755,7.064,6.901,55.798,1.262,0.973
553,7.895,6.908,0.490,-49770.000,49680.490,7.769,7.318,7.808,55.796,0.937,1.008
554,7.895,7.457,0.492,-49860.000,49770.492,7.783,7.282,7.990,55.795,1.013,1.003
555,8.005,10.308,0.494,-49950.000,49860.494,7.797,7.009,5.266,55.793,1.403,0.979
556,8.005,7.676,0.496,-50040.000,49950.496,7.811,7.282,8.716,55.791,1.046,1.017
557,8.005,6.579,0.498,-50130.000,50040.498,7.825,7.409,7.990,55.789,0.899,1.035
558,7.786,8.224,0.500,-50220.000,50130.500,7.839,7.264,6.356,55.788,1.125,0.987
559,7.676,8.115,0.502,-50310.000,50220.502,7.853,7.282,7.808,55.786,1.112,0.976
560,7.895,8.115,0.504,-50400.000,50310.504,7.867,7.300,7.990,55.784,1.114,1.006
561,7.895,6.360,0.506,-50490.000,50400.506,7.881,7.482,7.990,55.783,0.875,1.031
562,7.676,7.237,0.507,-50580.000,50490.507,7.895,7.409,6.174,55.781,0.997,0.993
563,7.676,7.237,0.509,-50670.000,50580.509,7.909,7.427,7.990,55.779,0.999,0.995
564,7.786,9.979,0.510,-50760.000,50670.510,7.923,7.173,5.448,55.778,1.380,0.975
565,7.786,6.579,0.513,-50850.000,50760.513,7.937,7.518,8.716,55.776,0.911,1.022
