idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
6148,-14.475,-10.746,18.739,18.695,0.037,-28.800,-28.152,-27.466,-37.447,5.402,7.112
6149,-13.597,-14.036,18.730,18.688,0.035,-28.812,-27.122,-34.332,-37.417,7.058,6.437
6150,-12.720,-10.527,18.723,18.681,0.035,-28.823,-28.152,-28.839,-37.387,5.296,6.250
6151,-12.172,-8.444,18.717,18.673,0.036,-28.834,-28.839,-24.719,-37.356,4.249,6.127
6152,-11.843,0.000,18.708,18.666,0.034,-28.845,-31.242,-37.079,-37.326,-0.000,6.458
6153,-11.404,-5.921,18.701,18.659,0.035,-28.857,-29.526,-27.466,-37.296,2.982,5.877
6154,-10.966,-9.650,18.695,18.652,0.036,-28.868,-28.496,-24.719,-37.266,4.862,5.454
6155,-10.308,-6.141,18.687,18.645,0.036,-28.879,-29.526,-28.839,-37.236,3.095,5.312
6156,-9.430,-7.018,18.678,18.637,0.034,-28.891,-29.182,-35.706,-37.205,3.539,4.803
6157,-8.663,1.316,18.669,18.630,0.032,-28.902,-31.586,-37.079,-37.175,-0.664,4.776
6158,-8.005,0.000,18.663,18.623,0.033,-28.913,-31.242,-23.346,-37.145,-0.000,4.365
6159,-7.347,-3.728,18.657,18.616,0.034,-28.924,-30.212,-24.719,-37.114,1.882,3.874
6160,-6.579,-9.650,18.650,18.608,0.034,-28.935,-28.496,-28.839,-37.084,4.873,3.272
6161,-5.702,-9.321,18.641,18.601,0.032,-28.947,-28.496,-37.079,-37.054,4.709,2.836
6162,-4.825,-5.921,18.634,18.594,0.033,-28.958,-29.526,-27.466,-37.023,2.993,2.486
6163,-4.057,-7.347,18.628,18.587,0.034,-28.969,-29.182,-23.346,-36.993,3.715,2.066
6164,-3.290,0.000,18.619,18.580,0.032,-28.980,-31.242,-37.079,-36.962,-0.000,1.794
6165,-2.632,-7.128,18.612,18.572,0.032,-28.992,-29.182,-28.839,-36.932,3.607,1.340
6166,-1.974,-5.921,18.604,18.565,0.032,-29.003,-29.526,-28.839,-36.901,2.997,1.017
6167,-1.426,-0.110,18.597,18.558,0.032,-29.014,-31.242,-30.212,-36.871,0.056,0.777
6168,-0.987,-14.584,18.592,18.551,0.034,-29.025,-27.122,-20.599,-36.840,7.388,0.467
6169,-0.548,-14.584,18.584,18.543,0.034,-29.036,-27.122,-28.839,-36.810,7.391,0.260
6170,-0.219,-4.825,18.574,18.536,0.031,-29.048,-29.869,-39.825,-36.779,2.446,0.114
6171,0.000,-8.444,18.568,18.529,0.032,-29.059,-28.839,-26.093,-36.749,4.282,-0.000
6172,0.000,-6.360,18.562,18.521,0.033,-29.070,-29.526,-23.346,-36.718,3.227,-0.000
6173,0.110,-1.535,18.554,18.514,0.032,-29.081,-30.899,-34.332,-36.688,0.779,-0.059
6174,0.000,-13.378,18.547,18.507,0.033,-29.092,-27.466,-26.093,-36.657,6.793,-0.000
6175,-0.219,-9.869,18.539,18.500,0.032,-29.104,-28.496,-30.212,-36.626,5.013,0.109
6176,-0.548,-7.676,18.533,18.492,0.033,-29.115,-29.182,-26.093,-36.596,3.901,0.279
6177,-0.987,-14.913,18.526,18.485,0.034,-29.126,-27.122,-26.093,-36.565,7.581,0.467
6178,-1.645,-4.057,18.517,18.478,0.032,-29.137,-30.212,-38.452,-36.534,2.063,0.867
6179,-2.412,-6.470,18.510,18.471,0.032,-29.148,-29.526,-27.466,-36.504,3.291,1.243
6180,-3.180,-5.373,18.503,18.463,0.032,-29.159,-29.869,-27.466,-36.473,2.735,1.658
6181,-4.167,-9.211,18.498,18.456,0.034,-29.170,-28.839,-21.973,-36.442,4.690,2.097
6182,-5.154,-7.676,18.488,18.449,0.032,-29.182,-29.182,-39.825,-36.412,3.909,2.625
6183,-6.250,-8.992,18.481,18.441,0.032,-29.193,-28.839,-26.093,-36.381,4.581,3.146
6184,-7.457,-15.242,18.476,18.434,0.035,-29.204,-27.122,-20.599,-36.350,7.769,3.530
6185,-8.663,-3.290,18.467,18.427,0.033,-29.215,-30.556,-35.706,-36.319,1.677,4.620
6186,-9.869,-13.926,18.460,18.419,0.033,-29.226,-27.466,-27.466,-36.288,7.104,4.731
6187,-11.075,-9.211,18.452,18.412,0.033,-29.237,-28.839,-31.586,-36.258,4.700,5.575
6188,-12.281,1.316,18.444,18.405,0.032,-29.248,-31.929,-32.959,-36.227,-0.672,6.844
6189,-13.268,-14.255,18.440,18.398,0.035,-29.260,-27.466,-17.853,-36.196,7.280,6.360
6190,-14.146,-10.746,18.432,18.390,0.034,-29.271,-28.496,-31.586,-36.165,5.490,7.035
6191,-14.804,-3.290,18.422,18.383,0.031,-29.282,-30.556,-39.825,-36.134,1.681,7.895
6192,-15.133,-5.592,18.414,18.376,0.031,-29.293,-29.869,-30.212,-36.103,2.859,7.889
6193,-15.242,-4.935,18.409,18.368,0.034,-29.304,-30.212,-19.226,-36.072,2.524,8.037
6194,-15.462,1.206,18.400,18.361,0.031,-29.315,-31.929,-38.452,-36.041,-0.617,8.616
6195,-15.462,-11.843,18.394,18.354,0.033,-29.326,-28.152,-24.719,-36.010,6.062,7.597
6196,-15.133,-10.637,18.386,18.346,0.032,-29.337,-28.496,-31.586,-35.979,5.446,7.526
6197,-14.584,-2.412,18.378,18.339,0.032,-29.348,-30.899,-28.839,-35.948,1.236,7.865
6198,-14.036,-7.018,18.370,18.332,0.031,-29.359,-29.526,-32.959,-35.917,3.596,7.233
6199,-13.488,4.935,18.361,18.324,0.029,-29.370,-32.959,-38.452,-35.886,-2.529,7.759
6200,-13.159,1.316,18.354,18.317,0.029,-29.381,-31.929,-27.466,-35.855,-0.675,7.333
6201,-12.501,-6.031,18.349,18.310,0.032,-29.393,-29.869,-20.599,-35.824,3.094,6.517
6202,-11.624,-3.509,18.340,18.302,0.030,-29.404,-30.556,-35.706,-35.793,1.801,6.199
6203,-10.746,-12.939,18.333,18.295,0.031,-29.415,-27.809,-27.466,-35.762,6.643,5.216
6204,-9.759,-11.843,18.326,18.288,0.031,-29.426,-28.152,-28.839,-35.731,6.082,4.795
6205,-9.101,-9.759,18.320,18.280,0.032,-29.437,-28.839,-23.346,-35.699,5.014,4.581
6206,-8.663,-8.334,18.310,18.273,0.030,-29.448,-29.182,-37.079,-35.668,4.283,4.412
6207,-8.115,-8.444,18.304,18.265,0.031,-29.459,-29.182,-27.466,-35.637,4.341,4.133
6208,-7.676,-8.553,18.296,18.258,0.031,-29.470,-29.182,-28.839,-35.606,4.399,3.910
6209,-7.018,-6.360,18.290,18.251,0.032,-29.481,-29.869,-26.093,-35.575,3.273,3.659
6210,-6.579,-20.835,18.285,18.243,0.034,-29.492,-25.749,-20.599,-35.543,10.724,2.957
6211,-6.141,-19.738,18.277,18.236,0.034,-29.503,-26.093,-28.839,-35.512,10.164,2.797
6212,-5.592,-13.597,18.269,18.229,0.033,-29.514,-27.809,-35.706,-35.481,7.004,2.714
6213,-4.825,-12.610,18.262,18.221,0.033,-29.525,-28.152,-27.466,-35.450,6.498,2.371
6214,-4.167,-10.527,18.256,18.214,0.035,-29.536,-28.839,-23.346,-35.418,5.427,2.097
6215,-3.509,-5.702,18.247,18.206,0.033,-29.547,-30.212,-34.332,-35.387,2.941,1.850
6216,-2.741,-10.417,18.240,18.199,0.033,-29.558,-28.839,-30.212,-35.356,5.374,1.380
6217,-2.083,-11.733,18.233,18.192,0.034,-29.569,-28.496,-26.093,-35.324,6.055,1.036
6218,-1.426,-14.475,18.228,18.184,0.036,-29.580,-27.809,-20.599,-35.293,7.473,0.692
6219,-0.877,-8.224,18.218,18.177,0.033,-29.591,-29.526,-41.199,-35.261,4.247,0.452
6220,-0.548,-10.637,18.211,18.169,0.034,-29.602,-28.839,-27.466,-35.230,5.495,0.276
6221,-0.219,-0.987,18.202,18.162,0.032,-29.613,-31.586,-37.079,-35.198,0.510,0.121
6222,0.000,-1.426,18.196,18.155,0.034,-29.624,-31.586,-20.599,-35.167,0.737,-0.000
6223,0.110,-18.203,18.191,18.147,0.036,-29.635,-26.779,-21.973,-35.136,9.415,-0.051
6224,0.000,-4.825,18.180,18.140,0.033,-29.646,-30.556,-42.572,-35.104,2.496,-0.000
6225,-0.110,-11.843,18.173,18.132,0.033,-29.657,-28.496,-28.839,-35.072,6.130,0.055
6226,-0.329,-11.075,18.168,18.125,0.035,-29.668,-28.839,-21.973,-35.041,5.735,0.166
6227,-0.768,-2.851,18.160,18.118,0.035,-29.679,-31.242,-31.586,-35.009,1.477,0.419
6228,-1.316,-13.378,18.152,18.110,0.035,-29.690,-28.152,-30.212,-34.978,6.932,0.647
6229,-1.974,-12.172,18.145,18.103,0.034,-29.701,-28.496,-30.212,-34.946,6.310,0.982
6230,-2.851,-0.329,18.136,18.095,0.033,-29.712,-31.929,-35.706,-34.915,0.171,1.589
6231,-3.728,-16.229,18.132,18.088,0.037,-29.722,-27.466,-13.733,-34.883,8.419,1.787
6232,-4.825,-7.676,18.122,18.080,0.034,-29.733,-29.869,-39.825,-34.851,3.983,2.515
6233,-6.031,-3.948,18.114,18.073,0.033,-29.744,-30.899,-34.332,-34.820,2.049,3.253
6234,-7.237,-16.010,18.108,18.066,0.035,-29.755,-27.466,-21.973,-34.788,8.314,3.469
6235,-8.444,-4.496,18.101,18.058,0.036,-29.766,-30.899,-27.466,-34.756,2.336,4.554
6236,-9.759,-8.992,18.093,18.051,0.035,-29.777,-29.526,-34.332,-34.725,4.673,5.029
6237,-11.185,-16.229,18.086,18.043,0.036,-29.788,-27.466,-26.093,-34.693,8.437,5.362
6238,-12.281,-8.005,18.078,18.036,0.035,-29.799,-29.869,-31.586,-34.661,4.163,6.403
6239,-13.378,-13.049,18.073,18.028,0.037,-29.810,-28.496,-21.973,-34.629,6.789,6.654
6240,-14.365,-10.417,18.064,18.021,0.035,-29.821,-29.182,-37.079,-34.598,5.422,7.317
6241,-15.242,4.057,18.053,18.013,0.032,-29.832,-33.302,-42.572,-34.566,-2.112,8.859
6242,-16.010,0.329,18.046,18.006,0.033,-29.842,-32.272,-27.466,-34.534,-0.171,9.018
6243,-16.448,2.412,18.040,17.999,0.034,-29.853,-32.959,-24.719,-34.502,-1.257,9.462
6244,-16.558,0.219,18.031,17.991,0.033,-29.864,-32.272,-34.332,-34.470,-0.114,9.326
6245,-16.229,-6.470,18.023,17.984,0.032,-29.875,-30.212,-34.332,-34.438,3.373,8.558
6246,-15.462,-4.167,18.015,17.976,0.032,-29.886,-30.899,-30.212,-34.406,2.174,8.338
6247,-14.694,0.329,18.008,17.969,0.032,-29.897,-32.272,-30.212,-34.374,-0.172,8.276
6248,-13.926,4.167,17.998,17.961,0.029,-29.908,-33.302,-38.452,-34.342,-2.175,8.094
6249,-13.378,-5.373,17.992,17.954,0.031,-29.919,-30.556,-23.346,-34.311,2.806,7.134
6250,-12.830,-0.439,17.983,17.946,0.030,-29.929,-31.929,-35.706,-34.279,0.229,7.150
6251,-12.172,-1.754,17.976,17.939,0.030,-29.940,-31.586,-28.839,-34.247,0.917,6.710
6252,-11.185,-16.119,17.971,17.931,0.032,-29.951,-27.466,-21.973,-34.215,8.426,5.362
6253,-9.979,-10.308,17.963,17.924,0.032,-29.962,-29.182,-30.212,-34.183,5.390,5.082
6254,-9.321,-2.741,17.952,17.916,0.028,-29.973,-31.242,-43.945,-34.150,1.434,5.082
6255,-8.772,-2.851,17.945,17.909,0.029,-29.984,-31.242,-28.839,-34.118,1.492,4.783
6256,-8.553,-1.974,17.939,17.901,0.030,-29.994,-31.586,-23.346,-34.086,1.033,4.715
6257,-8.115,2.851,17.930,17.894,0.029,-30.005,-32.959,-35.706,-34.054,-1.493,4.668
6258,-7.676,-7.566,17.922,17.886,0.028,-30.016,-29.869,-31.586,-34.022,3.964,4.002
6259,-7.128,-16.229,17.917,17.879,0.031,-30.027,-27.466,-19.226,-33.990,8.505,3.417
6260,-6.470,-15.352,17.911,17.871,0.032,-30.038,-27.809,-24.719,-33.958,8.048,3.140
6261,-5.702,-10.198,17.901,17.864,0.030,-30.048,-29.182,-41.199,-33.926,5.348,2.904
6262,-4.935,-8.992,17.893,17.856,0.029,-30.059,-29.526,-32.959,-33.893,4.717,2.543
6263,-4.386,5.154,17.884,17.849,0.027,-30.070,-33.646,-35.706,-33.861,-2.705,2.576
6264,-3.838,4.935,17.878,17.841,0.029,-30.081,-33.646,-24.719,-33.829,-2.591,2.254
6265,-3.180,-15.462,17.873,17.834,0.032,-30.092,-27.809,-17.853,-33.797,8.120,1.543
6266,-2.412,-10.417,17.863,17.826,0.030,-30.102,-29.182,-38.452,-33.764,5.473,1.229
6267,-1.754,-15.133,17.856,17.819,0.030,-30.113,-27.809,-30.212,-33.732,7.953,0.852
6268,-1.206,-16.668,17.850,17.811,0.031,-30.124,-27.466,-23.346,-33.700,8.763,0.578
6269,-0.768,4.825,17.839,17.804,0.028,-30.135,-33.646,-42.572,-33.668,-2.538,0.451
6270,-0.329,-2.193,17.832,17.796,0.028,-30.145,-31.586,-30.212,-33.635,1.154,0.181
6271,-0.110,-3.399,17.825,17.788,0.029,-30.156,-31.242,-28.839,-33.603,1.789,0.060
6272,0.000,1.097,17.817,17.781,0.029,-30.167,-32.616,-28.839,-33.570,-0.577,-0.000
6273,0.110,-20.396,17.813,17.773,0.032,-30.178,-26.436,-17.853,-33.538,10.743,-0.051
6274,0.110,-21.712,17.806,17.766,0.032,-30.188,-26.093,-28.839,-33.506,11.440,-0.050
6275,0.000,-10.746,17.795,17.758,0.030,-30.199,-29.182,-41.199,-33.473,5.664,-0.000
6276,-0.219,-13.268,17.789,17.751,0.031,-30.210,-28.496,-26.093,-33.441,6.996,0.109
6277,-0.658,-8.882,17.783,17.743,0.032,-30.221,-29.869,-23.346,-33.408,4.685,0.343
6278,-1.316,-5.373,17.775,17.736,0.032,-30.231,-30.899,-32.959,-33.376,2.835,0.710
6279,-2.083,-11.075,17.766,17.728,0.031,-30.242,-29.182,-34.332,-33.343,5.846,1.061
6280,-2.961,-13.707,17.760,17.721,0.032,-30.253,-28.496,-23.346,-33.311,7.237,1.472
6281,-3.948,-10.417,17.754,17.713,0.033,-30.263,-29.526,-27.466,-33.278,5.502,2.034
6282,-4.935,-5.373,17.744,17.705,0.031,-30.274,-30.899,-38.452,-33.246,2.839,2.661
6283,-6.031,-6.470,17.736,17.698,0.030,-30.285,-30.556,-32.959,-33.213,3.420,3.216
6284,-7.347,-5.592,17.730,17.690,0.032,-30.296,-30.899,-24.719,-33.180,2.957,3.962
6285,-8.663,-3.290,17.722,17.683,0.032,-30.306,-31.586,-30.212,-33.148,1.740,4.776
6286,-9.979,-16.448,17.716,17.675,0.033,-30.317,-27.809,-23.346,-33.115,8.703,4.843
6287,-10.966,-6.579,17.705,17.668,0.030,-30.328,-30.556,-43.945,-33.082,3.483,5.848
6288,-11.843,-6.799,17.699,17.660,0.031,-30.338,-30.556,-24.719,-33.050,3.600,6.316
6289,-12.830,-11.843,17.693,17.652,0.033,-30.349,-29.182,-24.719,-33.017,6.273,6.535
6290,-13.707,0.000,17.684,17.645,0.031,-30.360,-32.616,-37.079,-32.984,-0.000,7.803
6291,-14.475,-14.036,17.677,17.637,0.032,-30.370,-28.496,-27.466,-32.952,7.440,7.199
6292,-15.023,-10.637,17.669,17.630,0.032,-30.381,-29.526,-28.839,-32.919,5.640,7.742
6293,-15.352,1.316,17.660,17.622,0.030,-30.392,-32.959,-38.452,-32.886,-0.698,8.831
6294,-15.462,-20.506,17.657,17.614,0.035,-30.402,-26.779,-12.360,-32.853,10.881,7.226
6295,-15.462,-13.268,17.648,17.607,0.033,-30.413,-28.839,-35.706,-32.821,7.043,7.782
6296,-15.352,-2.303,17.638,17.599,0.031,-30.423,-31.929,-41.199,-32.788,1.223,8.555
6297,-15.133,-14.255,17.631,17.592,0.032,-30.434,-28.496,-24.719,-32.755,7.572,7.526
6298,-14.913,0.768,17.624,17.584,0.032,-30.445,-32.959,-30.212,-32.722,-0.408,8.579
6299,-14.694,-7.566,17.617,17.576,0.033,-30.455,-30.556,-26.093,-32.689,4.022,7.836
6300,-14.365,-16.997,17.610,17.569,0.033,-30.466,-27.809,-30.212,-32.656,9.038,6.972
6301,-13.707,-12.281,17.602,17.561,0.033,-30.477,-29.182,-30.212,-32.623,6.533,6.981
6302,-12.830,-27.085,17.599,17.553,0.038,-30.487,-25.063,-13.733,-32.590,14.412,5.612
6303,-11.953,-12.610,17.588,17.546,0.035,-30.498,-29.182,-42.572,-32.557,6.712,6.088
6304,-11.295,-8.992,17.579,17.538,0.034,-30.508,-30.212,-34.332,-32.524,4.788,5.956
6305,-10.966,-7.786,17.572,17.531,0.033,-30.519,-30.556,-31.586,-32.491,4.147,5.848
6306,-10.637,0.000,17.566,17.523,0.035,-30.530,-32.959,-23.346,-32.458,-0.000,6.119
6307,-10.308,-17.874,17.560,17.515,0.037,-30.540,-27.809,-21.973,-32.425,9.527,5.003
6308,-9.540,-11.624,17.550,17.508,0.035,-30.551,-29.526,-41.199,-32.392,6.198,4.916
6309,-8.663,-16.448,17.543,17.500,0.036,-30.561,-28.152,-26.093,-32.359,8.774,4.257
6310,-7.676,-18.093,17.538,17.492,0.038,-30.572,-27.809,-21.973,-32.326,9.654,3.726
6311,-6.908,-2.522,17.528,17.485,0.036,-30.582,-32.272,-39.825,-32.293,1.346,3.891
6312,-6.031,-14.365,17.521,17.477,0.036,-30.593,-28.839,-27.466,-32.260,7.670,3.036
6313,-5.263,-9.650,17.513,17.469,0.036,-30.604,-30.212,-31.586,-32.227,5.154,2.775
6314,-4.386,-1.535,17.505,17.462,0.036,-30.614,-32.616,-31.586,-32.194,0.820,2.497
6315,-3.619,-22.041,17.501,17.454,0.039,-30.625,-26.779,-16.479,-32.160,11.781,1.691
6316,-2.741,-17.216,17.493,17.447,0.039,-30.635,-28.152,-32.959,-32.127,9.205,1.347
6317,-1.864,-12.391,17.484,17.439,0.037,-30.646,-29.526,-37.079,-32.094,6.628,0.961
6318,-1.316,-14.804,17.477,17.431,0.038,-30.656,-28.839,-28.839,-32.061,7.921,0.662
6319,-0.768,-6.799,17.470,17.424,0.039,-30.667,-31.242,-26.093,-32.027,3.639,0.419
6320,-0.329,-14.146,17.464,17.416,0.040,-30.677,-29.182,-24.719,-31.994,7.574,0.168
6321,-0.110,-13.926,17.455,17.408,0.039,-30.688,-29.182,-37.079,-31.961,7.459,0.056
6322,0.110,-15.242,17.448,17.401,0.039,-30.698,-28.839,-27.466,-31.928,8.167,-0.055
6323,0.110,-19.190,17.442,17.393,0.042,-30.709,-27.809,-21.973,-31.894,10.285,-0.053
6324,0.000,-5.921,17.432,17.385,0.039,-30.719,-31.586,-39.825,-31.861,3.175,-0.000
6325,-0.329,-15.571,17.426,17.377,0.041,-30.730,-28.839,-26.093,-31.828,8.351,0.166
6326,-0.768,-10.746,17.417,17.370,0.040,-30.740,-30.212,-32.959,-31.794,5.766,0.405
6327,-1.426,-3.838,17.410,17.362,0.040,-30.751,-32.272,-30.212,-31.761,2.060,0.803
6328,-2.193,-12.062,17.402,17.354,0.040,-30.761,-29.869,-30.212,-31.727,6.476,1.143
6329,-3.180,-7.457,17.394,17.347,0.040,-30.772,-31.242,-31.586,-31.694,4.005,1.734
6330,-4.167,-17.216,17.389,17.339,0.042,-30.782,-28.496,-21.973,-31.660,9.249,2.072
6331,-5.373,-12.281,17.380,17.331,0.041,-30.793,-29.869,-35.706,-31.627,6.600,2.801
6332,-6.579,-12.391,17.372,17.324,0.041,-30.803,-29.869,-30.212,-31.593,6.662,3.430
6333,-8.115,-8.663,17.364,17.316,0.040,-30.814,-30.899,-35.706,-31.560,4.659,4.376
6334,-9.759,-2.961,17.356,17.308,0.040,-30.824,-32.616,-28.839,-31.526,1.593,5.556
6335,-11.514,-2.741,17.347,17.301,0.039,-30.835,-32.616,-35.706,-31.493,1.475,6.554
6336,-13.049,-13.926,17.343,17.293,0.042,-30.845,-29.526,-17.853,-31.459,7.497,6.724
6337,-14.365,-18.642,17.335,17.285,0.043,-30.855,-28.152,-30.212,-31.426,10.039,7.058
6338,-15.352,-2.851,17.324,17.277,0.039,-30.866,-32.616,-46.692,-31.392,1.536,8.739
6339,-16.119,-18.642,17.319,17.270,0.042,-30.876,-28.152,-17.853,-31.358,10.046,7.920
6340,-16.668,-8.115,17.312,17.262,0.042,-30.887,-31.242,-30.212,-31.325,4.374,9.089
6341,-17.435,-2.083,17.302,17.254,0.040,-30.897,-32.959,-37.079,-31.291,1.124,10.030
6342,-17.984,-13.707,17.294,17.247,0.040,-30.908,-29.526,-32.959,-31.257,7.394,9.267
6343,-18.313,-4.496,17.287,17.239,0.040,-30.918,-32.272,-28.839,-31.224,2.426,10.315
6344,-18.313,-2.083,17.279,17.231,0.040,-30.928,-32.959,-32.959,-31.190,1.125,10.534
6345,-18.203,-5.483,17.271,17.223,0.039,-30.939,-31.929,-32.959,-31.156,2.961,10.144
6346,-17.764,1.754,17.260,17.216,0.037,-30.949,-33.989,-41.199,-31.122,-0.948,10.538
6347,-17.106,-3.180,17.254,17.208,0.039,-30.960,-32.616,-23.346,-31.089,1.718,9.738
6348,-16.229,-4.277,17.246,17.200,0.039,-30.970,-32.272,-31.586,-31.055,2.312,9.141
6349,-15.242,-8.005,17.239,17.192,0.039,-30.980,-31.242,-28.839,-31.021,4.328,8.311
6350,-14.255,-8.772,17.229,17.185,0.037,-30.991,-30.899,-39.825,-30.987,4.745,7.688
6351,-13.159,-7.895,17.223,17.177,0.039,-31.001,-31.242,-24.719,-30.953,4.272,7.175
6352,-12.062,-5.483,17.215,17.169,0.038,-31.011,-31.929,-34.332,-30.919,2.968,6.722
6353,-11.185,-0.658,17.206,17.161,0.037,-31.022,-33.302,-34.332,-30.885,0.356,6.501
6354,-10.417,-6.470,17.198,17.154,0.036,-31.032,-31.586,-32.959,-30.852,3.504,5.743
6355,-9.759,-0.658,17.190,17.146,0.036,-31.042,-33.302,-31.586,-30.818,0.356,5.673
6356,-9.101,-1.754,17.182,17.138,0.036,-31.053,-32.959,-32.959,-30.784,0.951,5.236
6357,-8.334,-12.720,17.176,17.130,0.038,-31.063,-29.869,-21.973,-30.750,6.896,4.345
6358,-7.457,-10.198,17.167,17.123,0.037,-31.073,-30.556,-35.706,-30.716,5.531,3.977
6359,-6.689,-2.851,17.157,17.115,0.035,-31.084,-32.616,-39.825,-30.682,1.547,3.808
6360,-5.812,-4.057,17.149,17.107,0.035,-31.094,-32.272,-31.586,-30.648,2.202,3.274
6361,-5.044,-8.115,17.145,17.099,0.038,-31.104,-31.242,-17.853,-30.614,4.405,2.751
6362,-4.277,-11.624,17.137,17.091,0.038,-31.115,-30.212,-31.586,-30.579,6.312,2.255
6363,-3.399,-15.023,17.128,17.084,0.037,-31.125,-29.182,-35.706,-30.545,8.161,1.731
6364,-2.522,-18.751,17.121,17.076,0.037,-31.135,-28.152,-27.466,-30.511,10.190,1.239
6365,-1.754,-9.540,17.114,17.068,0.038,-31.146,-30.899,-28.839,-30.477,5.186,0.946
6366,-1.206,-5.812,17.105,17.060,0.037,-31.156,-31.929,-35.706,-30.443,3.160,0.672
6367,-0.658,-10.527,17.097,17.053,0.037,-31.166,-30.556,-30.212,-30.409,5.726,0.351
6368,-0.329,-0.987,17.088,17.045,0.035,-31.176,-33.302,-38.452,-30.375,0.537,0.191
6369,0.000,-10.856,17.083,17.037,0.039,-31.187,-30.556,-17.853,-30.340,5.909,-0.000
6370,0.110,-11.953,17.075,17.029,0.038,-31.197,-30.212,-34.332,-30.306,6.508,-0.058
6371,0.110,-5.921,17.066,17.021,0.036,-31.207,-31.929,-37.079,-30.272,3.225,-0.061
6372,0.000,-15.462,17.059,17.014,0.037,-31.218,-29.182,-27.466,-30.238,8.424,-0.000
6373,-0.219,-11.733,17.049,17.006,0.036,-31.228,-30.212,-37.079,-30.203,6.395,0.116
6374,-0.548,-7.347,17.043,16.998,0.038,-31.238,-31.586,-24.719,-30.169,4.006,0.302
6375,-1.097,-13.268,17.036,16.990,0.038,-31.248,-29.869,-30.212,-30.135,7.236,0.572
6376,-1.974,-9.759,17.028,16.982,0.038,-31.259,-30.899,-31.586,-30.100,5.324,1.064
6377,-2.851,-0.219,17.018,16.974,0.036,-31.269,-33.646,-38.452,-30.066,0.120,1.674
6378,-3.948,-16.010,17.014,16.967,0.040,-31.279,-29.182,-16.479,-30.032,8.740,2.011
6379,-5.154,-7.566,17.004,16.959,0.037,-31.289,-31.586,-39.825,-29.997,4.132,2.841
6380,-6.470,-2.632,16.995,16.951,0.036,-31.299,-32.959,-37.079,-29.963,1.438,3.722
6381,-8.005,-8.553,16.987,16.943,0.036,-31.310,-31.242,-31.586,-29.928,4.674,4.365
6382,-9.211,-4.277,16.981,16.935,0.038,-31.320,-32.616,-21.973,-29.894,2.338,5.243
6383,-10.637,-3.948,16.971,16.928,0.036,-31.330,-32.616,-39.825,-29.860,2.159,6.055
6384,-12.062,-7.347,16.963,16.920,0.036,-31.340,-31.586,-32.959,-29.825,4.019,6.650
6385,-13.159,-13.597,16.957,16.912,0.037,-31.350,-29.869,-24.719,-29.791,7.440,6.860
6386,-14.036,-6.579,16.950,16.904,0.038,-31.361,-31.929,-30.212,-29.756,3.601,7.822
6387,-14.804,-1.426,16.938,16.896,0.034,-31.371,-33.302,-45.319,-29.721,0.781,8.604
6388,-15.242,-2.632,16.930,16.888,0.034,-31.381,-32.959,-31.586,-29.687,1.441,8.768
6389,-15.790,4.386,16.922,16.880,0.034,-31.391,-35.019,-32.959,-29.652,-2.403,9.651
6390,-16.119,-0.548,16.916,16.873,0.035,-31.401,-33.646,-24.719,-29.618,0.300,9.466
6391,-16.119,-12.281,16.908,16.865,0.035,-31.412,-30.212,-31.586,-29.583,6.733,8.500
6392,-15.681,-6.141,16.898,16.857,0.034,-31.422,-31.929,-38.452,-29.548,3.368,8.738
6393,-15.133,-7.347,16.890,16.849,0.034,-31.432,-31.586,-31.586,-29.514,4.030,8.342
6394,-14.365,-7.676,16.884,16.841,0.035,-31.442,-31.586,-24.719,-29.479,4.212,7.919
6395,-13.926,-5.263,16.876,16.833,0.034,-31.452,-32.272,-34.332,-29.444,2.889,7.844
6396,-13.378,-8.663,16.867,16.825,0.034,-31.462,-31.242,-34.332,-29.410,4.757,7.295
6397,-12.720,-9.869,16.860,16.818,0.034,-31.472,-30.899,-30.212,-29.375,5.421,6.860
6398,-12.172,-0.439,16.851,16.810,0.033,-31.483,-33.646,-35.706,-29.340,0.241,7.148
6399,-11.514,-13.817,16.846,16.802,0.036,-31.493,-29.869,-19.226,-29.305,7.594,6.002
6400,-10.856,-19.848,16.839,16.794,0.037,-31.503,-28.152,-27.466,-29.271,10.913,5.334
6401,-10.088,-3.948,16.827,16.786,0.033,-31.513,-32.616,-48.065,-29.236,2.171,5.743
6402,-9.430,-16.119,16.821,16.778,0.035,-31.523,-29.182,-21.973,-29.201,8.869,4.803
6403,-8.992,-8.115,16.814,16.770,0.036,-31.533,-31.586,-28.839,-29.166,4.466,4.957
6404,-8.444,-7.018,16.807,16.762,0.037,-31.543,-31.929,-28.839,-29.131,3.864,4.705
6405,-7.786,-15.023,16.797,16.755,0.035,-31.553,-29.526,-38.452,-29.096,8.273,4.012
6406,-7.128,-8.115,16.790,16.747,0.035,-31.563,-31.586,-30.212,-29.061,4.470,3.929
6407,-6.360,-13.159,16.784,16.739,0.037,-31.573,-30.212,-23.346,-29.026,7.251,3.354
6408,-5.592,-5.921,16.775,16.731,0.036,-31.583,-32.272,-37.079,-28.991,3.264,3.150
6409,-4.606,-8.115,16.766,16.723,0.035,-31.594,-31.586,-35.706,-28.956,4.474,2.539
